Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Work_of_casuality,Fitness_of_casuality,Pedestrian_movement,Cause_of_accident,Accident_severity,is_severe,hour,minute
1900-01-01 08:15:00,Tuesday,31-50,Male,Elementary school,Owner,Above 10yr,Pick up upto 10Q,Governmental,Above 10yr,No defect,School areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,1,Going straight,Driver or rider,Male,5,3,Driver,Normal,Not a Pedestrian,Changing lane to the right,Serious Injury,True,8,15
1900-01-01 18:26:00,Monday,18-30,,,,,Lorry (41?100Q),Owner,1-2yr,No defect,,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Earth roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,3,Reversing,,,,,,,Not a Pedestrian,Overturning,Slight Injury,False,18,26
1900-01-01 18:26:00,Monday,18-30,Male,Junior high school,Owner,5-10yr,Automobile,Owner,Above 10yr,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,3,Turnover,,,,,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,False,18,26
1900-01-01 18:26:00,Monday,31-50,Male,Junior high school,Owner,Above 10yr,,Owner,Below 1yr,No defect,Other,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,3,Going straight,Driver or rider,Female,18-30,2,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,18,26
1900-01-01 00:10:00,Saturday,18-30,Male,High school,Owner,Above 10yr,Lorry (41?100Q),Owner,Above 10yr,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,3,Going straight,,,,,Self-employed,Normal,Not a Pedestrian,No distancing,Serious Injury,True,0,10
1900-01-01 00:10:00,Saturday,18-30,Male,,,,Lorry (41?100Q),Owner,,No defect,Residential areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,3,Going straight,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,Overturning,Serious Injury,True,0,10
1900-01-01 00:10:00,Saturday,31-50,Male,Elementary school,Employee,5-10yr,Lorry (41?100Q),Governmental,1-2yr,No defect,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Rollover,3,3,Going straight,,,,,,Normal,Not a Pedestrian,Driving carelessly,Serious Injury,True,0,10
1900-01-01 00:10:00,Saturday,Over 51,Male,Elementary school,Owner,Above 10yr,Pick up upto 10Q,Owner,1-2yr,No defect,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,3,3,Getting off,Driver or rider,Male,31-50,3,Driver,Normal,Not a Pedestrian,Changing lane to the right,Serious Injury,True,0,10
1900-01-01 00:10:00,Saturday,Over 51,Male,Junior high school,Owner,Below 1yr,Pick up upto 10Q,Owner,,No defect, Industrial areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,3,Going straight,Pedestrian,Male,Under 18,3,,,Not a Pedestrian,Driving at high speed,Serious Injury,True,0,10
1900-01-01 00:10:00,Saturday,,Male,Junior high school,Owner,2-5yr,Automobile,Owner,,No defect,  Recreational areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,3,3,Going straight,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,Changing lane to the left,Serious Injury,True,0,10
1900-01-01 08:13:00,Wednesday,31-50,Male,Junior high school,Owner,2-5yr,Other,Owner,Above 10yr,No defect, Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Gravel roads,Wet or damp,Daylight,Raining and Windy,Vehicle with vehicle collision,2,2,Going straight,,,,,,,Not a Pedestrian,Driving carelessly,Slight Injury,False,8,13
1900-01-01 08:13:00,Wednesday,31-50,Male,High school,Owner,5-10yr,,Owner,,,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Raining and Windy,Vehicle with vehicle collision,2,2,Going straight,Driver or rider,Male,Under 18,3,Self-employed,NormalNormal,Not a Pedestrian,No distancing,Slight Injury,False,8,13
1900-01-01 08:13:00,Wednesday,31-50,Male,Junior high school,Owner,,Automobile,Owner,,,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Raining and Windy,Vehicle with vehicle collision,2,2,Going straight,Passenger,Female,18-30,3,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,8,13
1900-01-01 17:46:00,Monday,18-30,Male,,Owner,Below 1yr,Motorcycle,Owner,,,Office areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining and Windy,Vehicle with vehicle collision,2,1,Going straight,,,,,Driver,Normal,Not a Pedestrian,No priority to pedestrian,Slight Injury,False,17,46
1900-01-01 17:46:00,Monday,31-50,Male,Elementary school,Owner,Above 10yr,Automobile,Owner,,,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining and Windy,Vehicle with vehicle collision,2,1,Going straight,Passenger,Male,18-30,2,Other,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,17,46
1900-01-01 02:40:00,Saturday,,Female,Elementary school,Owner,Below 1yr,Automobile,Owner,,,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,1,2,Going straight,Pedestrian,Male,Over 51,3,,,Not a Pedestrian,Changing lane to the right,Slight Injury,False,2,40
1900-01-01 02:40:00,Saturday,,Female,Junior high school,Owner,5-10yr,Public (12 seats),Owner,Above 10yr,,Residential areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,2,Going straight,Driver or rider,Male,18-30,3,,,Not a Pedestrian,No distancing,Slight Injury,False,2,40
1900-01-01 13:00:00,Saturday,31-50,Male,Junior high school,Owner,5-10yr,Long lorry,Owner,Above 10yr,,Office areas,other,Tangent road with mountainous terrain and,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Collision with roadside objects,3,5,Going straight,,,,,Other,Normal,Not a Pedestrian,Drunk driving,Slight Injury,False,13,0
1900-01-01 13:00:00,Saturday,31-50,Male,,Owner,,,Owner,Above 10yr,No defect,Residential areas,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,3,5,Reversing,,,,,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,False,13,0
1900-01-01 13:00:00,Saturday,31-50,Male,Junior high school,Employee,1-2yr,Automobile,,,,School areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,3,5,Going straight,Pedestrian,Female,31-50,3,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury,False,13,0
1900-01-01 13:00:00,Saturday,31-50,Male,High school,Owner,5-10yr,Public (> 45 seats),Owner,Above 10yr,No defect,Office areas,Two-way (divided with broken lines road marking),Sharp reverse curve,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,3,5,Turnover,,,,,,,Not a Pedestrian,Driving to the left,Slight Injury,False,13,0
1900-01-01 13:00:00,Saturday,31-50,Male,Junior high school,Employee,5-10yr,Pick up upto 10Q,Owner,5-10yrs,No defect,Other,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,3,5,Going straight,Driver or rider,Male,18-30,2,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,False,13,0
1900-01-01 13:00:00,Saturday,31-50,Male,Junior high school,Employee,5-10yr,Lorry (41?100Q),Owner,Above 10yr,No defect,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,3,5,Going straight,Driver or rider,Male,18-30,3,,,Not a Pedestrian,Changing lane to the right,Slight Injury,False,13,0
1900-01-01 13:00:00,Saturday,Over 51,Male,Junior high school,Employee,5-10yr,Automobile,Owner,Above 10yr,No defect, Church areas,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,3,5,Going straight,Driver or rider,Female,Over 51,3,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury,False,13,0
1900-01-01 22:30:00,Saturday,18-30,Male,Junior high school,Employee,Above 10yr,Public (13?45 seats),Owner,,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,31-50,3,Driver,Normal,Not a Pedestrian,Changing lane to the left,Slight Injury,False,22,30
1900-01-01 22:30:00,Saturday,,Male,Junior high school,Employee,5-10yr,Automobile,Owner,,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Reversing,,,,,,,Not a Pedestrian,No priority to vehicle,Slight Injury,False,22,30
1900-01-01 17:35:00,Saturday,31-50,Male,Junior high school,Employee,No Licence,Public (> 45 seats),Owner,,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with mild grade and flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,2,Going straight,Passenger,Female,31-50,3,,,Not a Pedestrian,Driving carelessly,Serious Injury,True,17,35
1900-01-01 17:35:00,Saturday,31-50,Male,Above high school,Employee,Below 1yr,Public (12 seats),Owner,,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,2,Turnover,Pedestrian,Female,31-50,3,,,Not a Pedestrian,Changing lane to the right,Serious Injury,True,17,35
1900-01-01 17:35:00,Saturday,,Female,Elementary school,Employee,5-10yr,Automobile,Owner,Above 10yr,No defect,Office areas,Two-way (divided with broken lines road marking),Sharp reverse curve,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,2,Going straight,,,,,,,Not a Pedestrian,Driving carelessly,Serious Injury,True,17,35
1900-01-01 12:00:00,Thursday,18-30,Male,Elementary school,Employee,5-10yr,Lorry (41?100Q),Owner,Above 10yr,No defect, Church areas,Undivided Two way,Sharp reverse curve,No junction,Asphalt roads,Dry,Daylight,Normal,Rollover,2,1,Going straight,Driver or rider,Male,5,3,Other,Normal,Not a Pedestrian,Driving under the influence of drugs,Slight Injury,False,12,0
1900-01-01 12:00:00,Thursday,,Female,Junior high school,Employee,5-10yr,Automobile,Owner,Above 10yr,No defect,Office areas,Undivided Two way,Gentle horizontal curve,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,1,Going straight,,,,,Self-employed,Normal,Not a Pedestrian,No distancing,Slight Injury,False,12,0
1900-01-01 09:10:00,Wednesday,,Male,High school,Employee,5-10yr,Pick up upto 10Q,Owner,5-10yrs,No defect,Other,Double carriageway (median),Gentle horizontal curve,No junction,Earth roads,Dry,Daylight,Normal,Vehicle with vehicle collision,1,1,Going straight,Driver or rider,Male,18-30,3,,,Not a Pedestrian,Changing lane to the left,Slight Injury,False,9,10
1900-01-01 16:35:00,Friday,18-30,Male,Junior high school,Employee,5-10yr,Public (12 seats),Owner,,,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,1,1,Going straight,,,,,Student,Normal,Not a Pedestrian,No priority to vehicle,Serious Injury,True,16,35
1900-01-01 22:08:00,Tuesday,31-50,Male,Junior high school,Employee,2-5yr,Automobile,Owner,5-10yrs,No defect, Church areas,,Tangent road with mountainous terrain and,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Collision with roadside objects,2,1,Getting off,Driver or rider,Male,18-30,3,Other,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,22,8
1900-01-01 22:08:00,Tuesday,18-30,Male,Writing & reading,Employee,5-10yr,Automobile,Owner,1-2yr,,School areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Moving Backward,,,,,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,22,8
1900-01-01 07:01:00,Thursday,31-50,Male,Junior high school,Employee,Above 10yr,Automobile,,,, Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,1,1,Going straight,Driver or rider,Male,31-50,3,Other,Normal,Not a Pedestrian,No distancing,Serious Injury,True,7,1
1900-01-01 22:26:00,Saturday,31-50,Male,Junior high school,Employee,1-2yr,Stationwagen,Owner,Above 10yr,,Office areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Turnover,Passenger,Male,18-30,3,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,False,22,26
1900-01-01 22:26:00,Saturday,Under 18,Male,Writing & reading,Employee,Below 1yr,Other,Owner,2-5yrs,No defect,Other,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Rollover,2,1,Going straight,,,,,Other,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,False,22,26
1900-01-01 08:25:00,Thursday,Under 18,,Elementary school,Employee,1-2yr,Other,Owner,Above 10yr,, Church areas,Two-way (divided with broken lines road marking),Steep grade upward with mountainous terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Windy,Rollover,2,1,,Pedestrian,Female,18-30,3,,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,8,25
1900-01-01 08:25:00,Thursday,Under 18,Male,Junior high school,Employee,5-10yr,Other,Governmental,1-2yr,No defect,Other,Double carriageway (median),Tangent road with flat terrain,Y Shape,Gravel roads,Wet or damp,Daylight,Windy,Collision with pedestrians,2,1,Going straight,Driver or rider,Male,31-50,3,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury,False,8,25
1900-01-01 22:06:00,Wednesday,,Female,Elementary school,Employee,Above 10yr,Public (13?45 seats),Governmental,Above 10yr,,Other,Double carriageway (median),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Windy,Vehicle with vehicle collision,2,1,Going straight,,,,,Driver,Normal,Not a Pedestrian,Driving under the influence of drugs,Slight Injury,False,22,6
1900-01-01 22:06:00,Wednesday,18-30,Male,Junior high school,Employee,5-10yr,Lorry (41?100Q),Organization,5-10yrs,No defect,Office areas,Two-way (divided with broken lines road marking),Gentle horizontal curve,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Windy,Vehicle with vehicle collision,2,1,Going straight,,,,,Self-employed,Normal,Not a Pedestrian,No distancing,Slight Injury,False,22,6
1900-01-01 17:20:00,Thursday,Under 18,Male,Elementary school,Employee,2-5yr,Public (12 seats),Organization,Above 10yr,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Female,18-30,3,,,Not a Pedestrian,No distancing,Slight Injury,False,17,20
1900-01-01 17:20:00,Thursday,Over 51,Male,Junior high school,Employee,2-5yr,Automobile,Owner,2-5yrs,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Other,Wet or damp,Darkness - lights lit,Normal,Collision with pedestrians,2,1,Turnover,,,,,,,Not a Pedestrian,No priority to vehicle,Slight Injury,False,17,20
1900-01-01 14:50:00,Saturday,,Male,Junior high school,Employee,Above 10yr,Automobile,Governmental,,No defect,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Collision with pedestrians,2,1,Turnover,Driver or rider,Male,31-50,3,Employee,Normal,Not a Pedestrian,Driving to the left,Slight Injury,False,14,50
1900-01-01 14:50:00,Saturday,18-30,Male,Junior high school,Employee,2-5yr,Stationwagen,Owner,2-5yrs,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury,False,14,50
1900-01-01 10:00:00,Tuesday,18-30,Male,Junior high school,Owner,Below 1yr,Lorry (41?100Q),Owner,2-5yrs,No defect, Church areas,One way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,2,1,Getting off,,,,,Other,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury,False,10,0
1900-01-01 10:00:00,Tuesday,,Male,Junior high school,Employee,2-5yr,Lorry (41?100Q),Owner,1-2yr,No defect,,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,2,1,Getting off,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury,False,10,0
